"","treat","elapsed.time","flux.mn","flux.sd","cum.mn","cum.sd","NH3.bg.mn"
"24","NEO",45,6.22129353969664e-05,1.30733440135894e-05,0.106832911519927,0.0148584027506613,14.2404807033333
"25","NEO",46.8,6.28707037633674e-05,1.31748082038701e-05,0.113337260756265,0.0159536576218732,14.6524813016667
"26","NEO",48.5,6.18396879469352e-05,1.35856283858637e-05,0.1198222011252,0.0170452160996866,14.38654996
"27","NEO",50.2,6.29979662363837e-05,1.3844036898507e-06,0.126313759142733,0.0176487562262578,13.2746225906667
"28","NEO",52,5.43512668808876e-05,6.50038992189814e-06,0.132415919264831,0.017400046267622,10.6716392236
"29","NEO",53.7,3.81153510089439e-05,4.0671699963186e-06,0.137224183395102,0.0171633974986996,8.1378603781
"30","NEO",55.4,1.10300096988698e-05,4.18738018410439e-06,0.139779742151909,0.0170461186593285,14.0854891956667
"31","NEO",57.2,1.36128645289986e-05,1.36713966295252e-06,0.141061171611758,0.0169654516157567,11.761312196
"32","NEO",58.9,3.83868839681214e-06,5.66217160261095e-06,0.1419686523639,0.0169020673995985,12.8099676133333
"33","NEO",60.6,2.62185614269482e-07,6.27591451314796e-06,0.14226717449104,0.0166677391013847,9.8999155881
"34","NEO",62.4,8.87488537959537e-06,1.34228221525009e-06,0.142742302182721,0.0165027239522126,6.1752906789
"35","NEO",64.1,1.67574844896174e-05,1.53797533809411e-05,0.14407518541592,0.0173421022501468,7.3021944183
"36","NEO",65.8,3.66160159137844e-05,7.52585029185354e-06,0.146850607436897,0.0183633387112564,10.7255071383333
"37","NEO",67.6,5.91808940479027e-05,1.63366319823036e-05,0.151832046754905,0.019390376778509,9.79612474883333
"38","NEO",69.3,6.32178002126985e-05,5.20604398241216e-06,0.158196778856456,0.0204426393568406,11.3696941689333
"39","NEO",71,5.71508047505461e-05,6.58806372836157e-06,0.164455946314545,0.0206844156204687,15.459259235
"40","NEO",72.8,5.29602532270685e-05,1.8891028195109e-05,0.170181721329381,0.0196792137007371,13.8141035283333
"41","NEO",74.5,3.88343832972585e-05,4.66541925549453e-06,0.174955042428646,0.0185189615782693,9.8240647924
"42","NEO",76.2,3.51447861703923e-05,7.81915077141464e-06,0.178801959240963,0.018022973071154,9.49397789183333
"43","NEO",78,2.60781131242918e-05,1.28613540626976e-05,0.181985550004287,0.0174370073536921,4.25489155573333
"44","NEO",79.7,1.42250785004299e-05,3.58966318631553e-06,0.184081315968772,0.0170882116399966,4.77280510736667
"45","NEO",81.4,7.3875499486047e-06,1.34193843557946e-06,0.185205172648122,0.016958992590624,5.21212140253333
"46","NEO",83.2,5.00838827884944e-06,9.4182646462105e-07,0.18584976143595,0.0169765988767916,5.22377271146667
"47","NEO",84.9,-9.39770903000891e-06,1.67273021360214e-06,0.18584976143595,0.0169765988767916,9.4239080973
"48","NEO",86.6,-1.24083555003999e-05,4.3799264539811e-06,0.18584976143595,0.0169765988767916,11.3283320453
"49","NEO",88.4,-1.7821067474781e-05,2.6894909073063e-05,0.185901740111488,0.0170653390323971,19.4938730546667
"50","NEO",90.1,3.06519933158679e-05,4.40966202352135e-05,0.187465236691826,0.0197400649935207,21.43248976
"51","NEO",91.8,7.72666342242602e-05,2.96195986851024e-05,0.193077005323913,0.0228865655754058,23.198386894
"52","NEO",93.6,0.000104527496032784,4.96229466053301e-05,0.202530300097279,0.0265819912470547,22.9936638103333
"53","NEO",95.3,8.43843200130143e-05,2.7901256400347e-05,0.21235371453166,0.0305113041070662,21.8488666316667
"54","NEO",97,4.26889802419806e-05,5.48266126884449e-05,0.21896152614492,0.03064805867246,11.1553251267
"55","NEO",98.7,3.60315954167394e-05,1.57789884642722e-05,0.223054996079174,0.0301782776200565,6.96665275693333
"56","NEO",100,3.46954739317688e-05,1.3994533277471e-05,0.226732803685296,0.0303825203952845,9.2495013718
"57","NEO",102,2.25050666166385e-05,1.0082236114696e-05,0.229707231793813,0.0299235121996525,5.27767297506667
"58","NEO",104,1.37440662877163e-05,2.19049270422989e-06,0.23159218670484,0.0297955250812574,4.73207449406667
"59","NEO",106,1.08268807214705e-05,1.20120845121991e-06,0.232869875949317,0.0298441699282127,5.09408298593333
"60","NEO",107,8.48646198433712e-06,4.37066968660225e-06,0.233874169770019,0.0298638575378437,4.32720601463333
"61","NEO",109,8.8891779162766e-06,2.47049977520171e-07,0.234777703044851,0.0298425870509285,3.82708843973333
"62","NEO",111,8.95732163357822e-06,2.05647068455983e-06,0.235705721021444,0.0299474343831196,4.34411617946667
"63","NEO",113,9.53710043625026e-06,2.42122220074269e-06,0.236667430969075,0.0301426618078818,3.9210397467
"64","NEO",114,1.19274250546007e-05,1.94899876998912e-06,0.237783586294599,0.0303269053911581,3.128470885
"65","NEO",116,1.82077348670136e-05,6.30356911104569e-06,0.239350614610523,0.0306647628081663,3.64267626273333
"66","NEO",118,2.24959935288252e-05,4.41930027821112e-07,0.241467208487107,0.0309420543579542,4.55164069233333
"67","NEO",120,1.57138558774133e-05,1.07440094694294e-06,0.243454120656231,0.0309705200811704,3.75135436673333
"68","NEO",121,1.61000174267821e-05,2.18519011584344e-06,0.245108442068049,0.0309786428851281,2.935077609
"69","NEO",123,1.42987527065489e-05,2.26283387721001e-06,0.246689178114982,0.031090935239911,2.39546276686667
"70","NEO",125,1.35938529972998e-05,1.45954305939772e-06,0.248139593611582,0.0312663702086338,2.2241802145
"71","NEO",126,1.36083296609463e-05,1.61101919043807e-06,0.249554107109811,0.0314124090083704,1.78043131366667
"72","NEO",128,1.40106795465823e-05,1.47015014261265e-06,0.250990295588603,0.0315604125032487,1.69085042523333
"73","NEO",130,1.2698113591022e-05,1.3799074561509e-06,0.252379152831758,0.0316603577652078,1.2583447434
"74","NEO",132,1.09776936869044e-05,1.25420140850981e-06,0.25361029481021,0.0317583080803119,1.13134227839
"75","NEO",133,1.03263394000353e-05,1.74543329680815e-06,0.254718104530731,0.0318939936630126,1.44965743656667
"76","NEO",135,8.94293551840026e-06,3.45282905561083e-06,0.25572010682649,0.0321155687673551,2.5978889318
"77","NEO",137,2.26297979897162e-05,2.52622107078676e-05,0.257361888968912,0.0334602386260298,3.94035557356667
"78","NEO",139,6.1776498175846e-05,2.79497795975134e-05,0.261751016369521,0.0357333123347381,6.84903356786667
"79","NEO",140,6.14527189560278e-05,1.43117153138902e-05,0.268158935660379,0.0361396658059348,8.1727334023
"80","NEO",142,6.86960198764778e-05,8.07012668007494e-06,0.274926670079669,0.0356157479843435,7.98994469386667
"81","NEO",144,5.89185503989345e-05,9.47219802571599e-06,0.28156262773399,0.0356814066948197,6.95856060306667
"82","NEO",146,4.73151572705322e-05,1.07256078033738e-05,0.287086780532803,0.0360978325434941,6.64124864993333
"83","NEO",147,4.18966575285195e-05,1.06397460826811e-05,0.291725794902353,0.0367371762200034,7.39289035443333
"84","NEO",149,3.49608129564073e-05,1.22203141032699e-05,0.29572238336757,0.0365483458973737,5.88836283566667
"85","NEO",151,2.5897571645187e-05,1.2818848899849e-05,0.298887019366852,0.0359175131445558,4.93199260866667
"86","NEO",152,1.44083340262696e-05,2.73627814861369e-06,0.300982926461768,0.0355677883294675,3.03469043713333
"87","NEO",154,1.3209457921464e-05,1.57240386040499e-06,0.30241905164305,0.0354715074505845,1.69290027013333
"88","NEO",156,1.09698844214797e-05,1.13393355095707e-06,0.303676377444883,0.0353624898255317,1.33691671056667
"89","NEO",158,9.21038557754717e-06,1.16680686345634e-06,0.304725751484833,0.0352584781783719,1.34499389513333
"90","NEO",159,7.81302740004732e-06,3.61046207400745e-06,0.305610968959668,0.0353260818711992,2.23351650843333
"91","NEO",161,1.42944569512676e-05,2.9305722524377e-05,0.306991450373875,0.0362589075360245,10.5660232734667
"92","NEO",163,3.28441301876906e-05,5.92149975659762e-06,0.3094426569051,0.037502972503515,13.8014218393333
"93","NEO",165,-2.72000717009515e-05,5.89307981167749e-05,0.310895099722258,0.0379387624440104,47.577650804
"94","NEO",166,-3.81281614569256e-05,6.22986771111146e-05,0.310895099722258,0.0379387624440104,38.3170887126667
"95","Raw",0,0.00100858529106092,0.000249136749464374,0,0,9.63263996636667
"96","Raw",1.73,0.00333221880831842,0.000536226641153863,0.225721813167726,0.0406949386526831,9.1330935256
"97","Raw",3.47,0.00302041098334757,0.000190910607172271,0.556058562334357,0.0777517157642449,7.93749990193333
"98","Raw",5.2,0.00230935670329787,0.000236995951021883,0.833206482039919,0.098695253696269,5.7571937099
"99","Raw",6.93,0.00154802295793513,0.000117519394545388,1.03379022442404,0.115518128038483,4.52514036163333
"100","Raw",8.66,0.00130780686424647,0.000103926833315939,1.18229337517748,0.124116695363569,4.12348104553333
"101","Raw",10.4,0.00100732068309327,7.73091010514019e-05,1.30268000763915,0.12366025758185,4.1031098378
"102","Raw",12.1,0.000967705262163065,2.87424810802683e-05,1.40538135679248,0.118353581449334,5.14086346356667
"103","Raw",13.9,0.000852430526277364,2.57760737124297e-05,1.50002841779138,0.116130197597837,4.6137408698
"104","Raw",15.6,0.000727297746003813,2.98579881903864e-05,1.58217428795,0.113774479259197,4.17988543896667
"105","Raw",17.3,0.000672043368135345,2.8986716553191e-05,1.65494002588523,0.110979279322257,4.13576852296667
"106","Raw",19.1,0.000644766539210377,2.82758130963835e-05,1.72341414106721,0.108207442946781,4.5772761878
"107","Raw",20.8,0.000623745791615418,6.90379669364142e-05,1.78937678227015,0.103291402199077,5.29473829473333
"108","Raw",22.5,0.000686155555101379,6.66675805094506e-05,1.85749165229943,0.0967191104350183,10.0216760124667
"109","Raw",24.3,0.000629252657953165,9.24390529868182e-05,1.92589287937826,0.08891837241073,10.9609367223333
"110","Raw",26,0.000564056476422057,7.24678119589991e-05,1.98794495436578,0.0806530420542282,11.7573692219667
"111","Raw",27.7,0.000508702977013729,3.58325196088342e-05,2.04372844594444,0.0754768205848648,12.4762795223333
"112","Raw",29.5,0.000423433144197413,3.47934663676587e-05,2.09219952424742,0.0722390386786144,11.6560989895
"113","Raw",36.4,0.000123701838037704,1.26305112153331e-05,2.12065054332364,0.0700843939955719,6.5691788254
"114","Raw",38.1,9.70058825439835e-05,2.0205505824039e-05,2.13212734479389,0.0684137716683083,7.4677492171
"115","Raw",39.8,0.000142725900815406,7.29037625139321e-05,2.14459339752858,0.0636126561590747,14.2245238083333
"116","Raw",41.6,0.000215476027708367,4.0888889531241e-05,2.16321989781181,0.0587384188873172,13.329606044
"117","Raw",43.3,0.000198520524867837,3.68434190427981e-05,2.18474771854578,0.0564961359425103,12.5354677213333
"118","Raw",45,0.000189786846438604,4.82735630710602e-05,2.20493970185371,0.0537817594011784,14.2404807033333
"119","Raw",46.8,0.000186716135595036,2.61319616773804e-05,2.22451785691946,0.0518220996454168,14.6524813016667
"120","Raw",48.5,0.000180462568420207,4.90531896256168e-05,2.24361114952825,0.0493879681659542,14.38654996
"121","Raw",50.2,0.000187055252055298,2.16439499377111e-05,2.26272207619298,0.0468968567754947,13.2746225906667
"122","Raw",52,0.000175850569498879,1.38699275390213e-05,2.2815931789138,0.0469694563852397,10.6716392236
"123","Raw",53.7,0.000127380442348626,1.30758959777663e-05,2.29736119152987,0.0476112779119207,8.1378603781
"124","Raw",55.4,8.79198601087722e-05,1.0537405117891e-05,2.30855680725765,0.0474888973995251,14.0854891956667
"125","Raw",57.2,8.63555682306825e-05,1.55944451520194e-05,2.3176191295313,0.0469752652842091,11.761312196
"126","Raw",58.9,7.03792813339278e-05,6.80178435332632e-06,2.32576934170866,0.0465909771669034,12.8099676133333
"127","Raw",60.6,5.16286529884772e-05,8.99070410074184e-06,2.33211375429343,0.0469336230633548,9.8999155881
"128","Raw",62.4,4.78473509611238e-05,9.01428270041316e-06,2.33728650649881,0.047058101982898,6.1752906789
"129","Raw",64.1,6.22182009887345e-05,2.52042848095991e-05,2.3430099152002,0.0457955589665797,7.3021944183
"130","Raw",65.8,0.000128114302515212,2.86071072649522e-05,2.3529072053824,0.0451045339130463,10.7255071383333
"131","Raw",67.6,0.000111988736706023,2.19169351359775e-05,2.36539256342191,0.0448584354052314,9.79612474883333
"132","Raw",69.3,0.000117641612531925,2.10220284752276e-05,2.37733334158228,0.0444060133429561,11.3696941689333
"133","Raw",71,0.000113663720321545,7.21495689110716e-06,2.38936121889066,0.0447091879611492,15.459259235
"134","Raw",72.8,0.000126010395016707,3.91043527689686e-05,2.40182427288825,0.0450956904099848,13.8141035283333
"135","Raw",74.5,0.000102400587679487,1.95216713857121e-05,2.41370164398845,0.0448789536787318,9.8240647924
"136","Raw",76.2,8.5848412678386e-05,5.53928498399645e-06,2.42349059200706,0.0446773515011941,9.49397789183333
"137","Raw",78,4.50184204592603e-05,5.38364429901885e-06,2.43029566733022,0.0452380144129907,4.25489155573333
"138","Raw",79.7,3.29814966800369e-05,3.02778840507139e-06,2.43435166302146,0.045362917768395,4.77280510736667
"139","Raw",81.4,2.31687252900731e-05,4.47301885103958e-06,2.43727147456391,0.0449919410238293,5.21212140253333
"140","Raw",83.2,1.89094827062617e-05,7.00956843987154e-06,2.43945954137972,0.0444624187156774,5.22377271146667
"141","Raw",84.9,8.0872437145088e-06,1.05153466423838e-05,2.4408633711536,0.0438204796273952,9.4239080973
"142","Raw",86.6,9.6775371515083e-06,1.27767695940818e-05,2.44183437248166,0.0431932461398032,11.3283320453
"143","Raw",88.4,2.98769033795921e-05,5.18939649774614e-05,2.44403293843454,0.0421023284996256,19.4938730546667
"144","Raw",90.1,7.48011435242057e-05,1.73718535268322e-05,2.44947619687353,0.0413506814906557,21.43248976
"145","Raw",91.8,0.000117914723285138,2.45888150199354e-05,2.45949742194762,0.0425302072530819,23.198386894
"146","Raw",93.6,0.000111447629833393,4.56815443338658e-05,2.47142426430978,0.0456272035942004,22.9936638103333
"147","Raw",95.3,0.000105331484790667,2.54828270776233e-05,2.48269677827023,0.0483132723175769,21.8488666316667
"148","Raw",97,7.69091376387807e-05,6.26007977719488e-05,2.49217329063657,0.0511025412266908,11.1553251267
"149","Raw",98.7,5.46262658031488e-05,2.50779080610799e-05,2.49901313161555,0.0529819994387776,6.96665275693333
"150","Raw",100,6.48771020471638e-05,2.14919037025636e-05,2.50522730674376,0.0536764204380839,9.2495013718
"151","Raw",102,3.38322480236273e-05,7.07596642237146e-06,2.51036019294744,0.0550361980744595,5.27767297506667
"152","Raw",104,2.25470604309482e-05,1.3041355330298e-06,2.51329191698708,0.0554525638967263,4.73207449406667
"153","Raw",106,1.94441514984065e-05,4.35656437023537e-06,2.51547546000741,0.0554712238210324,5.09408298593333
"154","Raw",107,1.89187611853729e-05,2.04336918597211e-06,2.51747033146696,0.055435366370655,4.32720601463333
"155","Raw",109,1.56478737903077e-05,4.04438776782871e-06,2.5192677964857,0.0553890542547956,3.82708843973333
"156","Raw",111,1.92464494275018e-05,5.14299338313816e-06,2.52108230129303,0.0553554099770321,4.34411617946667
"157","Raw",113,1.99511675796079e-05,2.49557197499619e-06,2.52312057737739,0.0554276336748092,3.9210397467
"158","Raw",114,2.08990995914029e-05,6.15443917545079e-06,2.52524479127029,0.0556189758998619,3.128470885
"159","Raw",116,2.87816326377881e-05,6.62220808410011e-06,2.52782818934621,0.0558926489604014,3.64267626273333
"160","Raw",118,3.97759014739072e-05,9.11955911120701e-06,2.53139318112001,0.0564944236373158,4.55164069233333
"161","Raw",120,2.14020578699453e-05,3.24972676647623e-06,2.53457443500589,0.0570224100175844,3.75135436673333
"162","Raw",121,2.21871409697588e-05,3.3271931295987e-06,2.53684107334556,0.0571317282822926,2.935077609
"163","Raw",123,1.92603243444434e-05,1.29373508273982e-06,2.5389963415419,0.057185570157887,2.39546276686667
"164","Raw",125,2.01348567209896e-05,2.06520274284004e-06,2.5410448909573,0.0572983149138272,2.2241802145
"165","Raw",126,1.82297613054033e-05,2.55951523700286e-06,2.54303985109467,0.0574626711230327,1.78043131366667
"166","Raw",128,1.82205061331405e-05,1.73853871507913e-06,2.54493526500148,0.0575426963884064,1.69085042523333
"167","Raw",130,1.59096083084726e-05,3.97022719734652e-07,2.54671003095244,0.0575346434897492,1.2583447434
"168","Raw",132,1.13949861009533e-05,5.02980534809876e-06,2.54812986986173,0.0573491481168738,1.13134227839
"169","Raw",133,1.08918983813975e-05,3.51770064711022e-06,2.54928878785481,0.0571089245051354,1.44965743656667
"170","Raw",135,1.02239185255171e-05,2.93022438046288e-06,2.55038681033397,0.0570344582825055,2.5978889318
"171","Raw",137,1.98074648096812e-05,1.23015892936221e-05,2.5519484422674,0.057117652341441,3.94035557356667
"172","Raw",139,5.70697349786633e-05,2.05435389818059e-05,2.5559460566564,0.0579981428340162,6.84903356786667
"173","Raw",140,6.59527347526886e-05,1.15828279086126e-05,2.56234322508243,0.0592486807663398,8.1727334023
"174","Raw",142,6.08507415543491e-05,4.90224712452079e-06,2.56893700585039,0.0599550346946462,7.98994469386667
"175","Raw",144,5.64960624091793e-05,1.84660174332391e-05,2.5750390396565,0.0611036143886475,6.95856060306667
"176","Raw",146,4.47365709269542e-05,1.1585646556235e-05,2.58030313658997,0.0619697616403021,6.64124864993333
"177","Raw",147,3.25360690442211e-05,1.38940630759261e-05,2.58432131386848,0.0620725924228631,7.39289035443333
"178","Raw",149,3.21632638594321e-05,1.88474497476034e-05,2.58768567917947,0.0630039678335089,5.88836283566667
"179","Raw",151,2.90630761636277e-05,9.23348812271848e-06,2.59086944886066,0.0640757020298854,4.93199260866667
"180","Raw",152,1.14570912031326e-05,4.4850915179481e-07,2.59297649756374,0.0643363914802518,3.03469043713333
"181","Raw",154,1.00444823373283e-05,1.14633354066309e-06,2.59409457938784,0.0642675551010175,1.69290027013333
"182","Raw",156,8.0049940762066e-06,1.98665621324408e-06,2.59503315216134,0.0641214536449978,1.33691671056667
"183","Raw",158,7.61796930271022e-06,2.07214511792345e-06,2.59584554625705,0.063943282080163,1.34499389513333
"184","Raw",159,4.2345669053256e-06,4.18097458506655e-06,2.59646187813987,0.0637212871270854,2.23351650843333
"185","Raw",161,1.72681840617416e-05,3.17366646053798e-05,2.5977394031057,0.0636421446761843,10.5660232734667
"186","Raw",163,2.09498621647429e-05,9.59644132128709e-06,2.59972674150948,0.064006546532309,13.8014218393333
"187","Raw",165,-3.11898248886122e-05,5.58315653357523e-05,2.6003173499262,0.0637145913797215,47.577650804
"188","Raw",166,3.73406502674948e-06,6.09504507940265e-05,2.60112031421977,0.0623925060738574,38.3170887126667
"189","Separated",0,0.00179357121129794,0.000376895367691532,0,0,9.63263996636667
"190","Separated",1.73,0.00116024565633518,0.000250670971771131,0.153598477116922,0.0325020990682216,9.1330935256
"191","Separated",3.47,0.000583435560596298,0.000125436760630277,0.244269900397359,0.0519916968113303,7.93749990193333
"192","Separated",5.2,0.000323509599730855,7.59527277448797e-05,0.291431048734371,0.0618867585177999,5.7571937099
"193","Separated",6.93,0.000168499037452749,3.52020299074533e-05,0.317015497867918,0.0671339656217699,4.52514036163333
"194","Separated",8.66,0.000128637253519287,2.16499444975578e-05,0.332466584998464,0.070039077556575,4.12348104553333
"195","Separated",10.4,9.37881286175536e-05,1.78640768193565e-05,0.34403270486958,0.0716929645371888,4.1031098378
"196","Separated",12.1,9.29518120502284e-05,1.68103501871517e-05,0.353743181784305,0.0731026151305725,5.14086346356667
"197","Separated",13.9,7.98767268324445e-05,1.38242098425181e-05,0.362730265806204,0.0746331019244286,4.6137408698
"198","Separated",15.6,7.02747303042205e-05,1.367700125095e-05,0.37053814157731,0.0759238979968732,4.17988543896667
"199","Separated",17.3,7.17225282828695e-05,1.36952321324493e-05,0.377921999023839,0.0770718630715723,4.13576852296667
"200","Separated",19.1,8.784703594651e-05,1.49733513689376e-05,0.386219616363767,0.0780688392352431,4.5772761878
"201","Separated",20.8,9.78895099912379e-05,2.15715785362087e-05,0.39587791675253,0.0791799201081734,5.29473829473333
"202","Separated",22.5,0.000115258622394448,2.55435349020066e-05,0.406961619636585,0.080646173273865,10.0216760124667
"203","Separated",24.3,0.000111781911790609,1.70598268586486e-05,0.418767727414208,0.0822570670535114,10.9609367223333
"204","Separated",26,0.000107916953952316,1.60140494674579e-05,0.43019206843284,0.0836067200283385,11.7573692219667
"205","Separated",27.7,8.7311545806353e-05,7.51550398960271e-06,0.440343950420291,0.084531062028032,12.4762795223333
"206","Separated",29.5,7.22095210081401e-05,1.32163523635543e-05,0.427214967914795,0.108666678561955,11.6560989895
"207","Separated",36.4,1.24664343656584e-05,1.78782681952284e-06,0.450538932179133,0.0840598534439117,6.5691788254
"208","Separated",38.1,7.61059033373012e-06,1.9363216495973e-06,0.451582937463502,0.0842263851988071,7.4677492171
"209","Separated",39.8,1.11845998561085e-05,2.05078511879269e-05,0.452560287353373,0.0847890923694279,14.2245238083333
"210","Separated",41.6,7.0415160642972e-05,3.26572814523041e-05,0.456803474899325,0.0866581032133942,13.329606044
"211","Separated",43.3,7.96841530537933e-05,1.29311141686213e-05,0.464608639211557,0.0884208089109402,12.5354677213333
"212","Separated",45,6.50647624228739e-05,1.36022991845988e-05,0.472135582816344,0.089278651005564,14.2404807033333
"213","Separated",46.8,6.43256711979564e-05,1.95896391644494e-05,0.478863885364627,0.0907707321464265,14.6524813016667
"214","Separated",48.5,6.61392741836367e-05,1.46280438885743e-05,0.48564806252447,0.0923806009016108,14.38654996
"215","Separated",50.2,6.93057900642335e-05,1.07904498305305e-05,0.492691205865359,0.0935256329671308,13.2746225906667
"216","Separated",52,6.46268681155994e-05,1.01337864423046e-05,0.499655704090711,0.0945141242845635,10.6716392236
"217","Separated",53.7,4.43766129898664e-05,6.7649864887675e-06,0.505323885108195,0.0953192598374082,8.1378603781
"218","Separated",55.4,1.80580295094575e-05,3.89429882361562e-06,0.50857048651816,0.0958522993323487,14.0854891956667
"219","Separated",57.2,2.25998297939859e-05,3.30537642975857e-06,0.510684695201939,0.0961951698805687,11.761312196
"220","Separated",58.9,1.17841088914151e-05,4.08919137942069e-06,0.512472660013579,0.0964966068401157,12.8099676133333
"221","Separated",60.6,7.73578332324197e-06,6.50036075926146e-06,0.513487694408742,0.0967993556259045,9.8999155881
"222","Separated",62.4,1.36544256492101e-05,2.82497378877195e-06,0.514599985275309,0.0970048420438138,6.1752906789
"223","Separated",64.1,2.22306983356962e-05,1.11441695521461e-05,0.516466011722524,0.0974159817335642,7.3021944183
"224","Separated",65.8,5.59515233334824e-05,2.35677921936949e-05,0.520531487249322,0.0989698434081725,10.7255071383333
"225","Separated",67.6,6.54339658811461e-05,1.65597233511979e-05,0.526843532688482,0.100525106216005,9.79612474883333
"226","Separated",69.3,6.7347120305849e-05,1.34038804463938e-05,0.533748149170206,0.101129124712853,11.3696941689333
"227","Separated",71,6.13072811472724e-05,8.96405901080609e-06,0.540438178045768,0.101774442434537,15.459259235
"228","Separated",72.8,5.17124890579362e-05,6.33455383257932e-06,0.546315206096439,0.10239142197799,13.8141035283333
"229","Separated",74.5,5.33953442770769e-05,1.16778679539095e-05,0.55178081342986,0.103170688964046,9.8240647924
"230","Separated",76.2,4.03705804127631e-05,1.07203694070794e-05,0.556656641513732,0.10420961307752,9.49397789183333
"231","Separated",78,2.29741647495172e-05,2.09499480839685e-06,0.55995056826217,0.104757936791668,4.25489155573333
"232","Separated",79.7,1.51281054312788e-05,1.7335666149854e-06,0.561931886311572,0.104907293385414,4.77280510736667
"233","Separated",81.4,1.06303008443624e-05,1.25829699815793e-06,0.563271323437905,0.104955868093962,5.21212140253333
"234","Separated",83.2,9.38296891706363e-06,2.0192170080853e-06,0.564312013465499,0.104971864883634,5.22377271146667
"235","Separated",84.9,-3.69648894750675e-06,3.16809466787803e-06,0.564607710423916,0.104970662694173,9.4239080973
"236","Separated",86.6,-4.34097965455475e-06,4.9264242960492e-06,0.56461305867955,0.104975205180578,11.3283320453
"237","Separated",88.4,4.73363266768408e-06,3.52665024970844e-05,0.565415628403048,0.105663851253294,19.4938730546667
"238","Separated",90.1,5.39818686106205e-05,2.86987405540552e-05,0.56846883446952,0.107851476074605,21.43248976
"239","Separated",91.8,7.75214097513132e-05,1.43121056219142e-05,0.57530700494434,0.110051420455173,23.198386894
"240","Separated",93.6,8.30399277669044e-05,3.85224508613219e-05,0.583656194495288,0.112022316366972,22.9936638103333
"241","Separated",95.3,7.87975007868358e-05,1.12319576530946e-05,0.592071740780082,0.113885706206257,21.8488666316667
"242","Separated",97,3.18786330095433e-05,2.19289240335842e-05,0.597826899737494,0.114648054014353,11.1553251267
"243","Separated",98.7,4.6659470868333e-05,1.88303749422513e-05,0.601910881139143,0.115571193531619,6.96665275693333
"244","Separated",100,3.99214119530248e-05,2.00854983670209e-05,0.606413087045854,0.117070448553159,9.2495013718
"245","Separated",102,1.86162218180269e-05,5.32251616455044e-06,0.609457044001949,0.118113387353361,5.27767297506667
"246","Separated",104,1.37012280571492e-05,1.8733606044582e-06,0.611137551395458,0.118461402632608,4.73207449406667
"247","Separated",106,1.11029453671018e-05,4.2364979222789e-06,0.612427368413519,0.118708004141057,5.09408298593333
"248","Separated",107,9.50643062588371e-06,3.29331940895091e-06,0.613499055965154,0.119043964807713,4.32720601463333
